시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
J10,경기도교육청,고양시,교습소,3000069367,ITC영어화정별빛점영어교습소,20240704,20240703,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,경기도 고양시 덕양구 화신로 309,"206호(화정동, 별빛마을 9단지 주상가동)",10502,,20240707
J10,경기도교육청,고양시,교습소,3000052982,J1수학교습소,20221107,20221107,개원,        ,99991231,16,5,입시.검정 및 보습,보통교과,고등수학A,보습,"고등수학A:430000, 중등수학A:350000, 고등수학B:180000, 중등수학B:180000",Y,N,경기도 고양시 일산서구 일산로 542,", 506호 (일산동, 용신프라자)",10374,,20241103
J10,경기도교육청,고양시,교습소,3000075792,JH코칭영어교습소,20250829,20250829,개원,        ,        ,0,5,입시.검정 및 보습,보통교과,초등영어기본,보습,"초등영어기본:230000, 중등영어기본:300000, 고등영어기본:370000, 초등영어코칭심화 주3회:150000, 중등영어코칭심화 주3회:150000, 고등영어코칭심화 주3회:150000, 초등영어코칭심화 주4회:200000, 중등영어코칭심화 주4회:200000, 고등영어코칭심화 주4회:200000",Y, ,경기도 고양시 일산동구 노루목로 107,"210호(장항동, 호수마을 상가동)",10413,,20251012
J10,경기도교육청,고양시,교습소,3000061897,JM수학교습소,20230901,20230901,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,초등수학A,보습,"초등수학A:160000, 초등수학B:190000, 초등수학C:210000, 중등수학:250000, 중등수학B:270000, 초등수학D:230000",Y, ,경기도 고양시 덕양구 지축로 70,511호(지축동),10585,010-4208-9854,20250504
J10,경기도교육청,고양시,교습소,16952,JY잉글리시영어교습소,20050527,20050527,개원,        ,99991231,50,5,입시.검정 및 보습,보통교과,초등영어2,보습,"초등영어2:250000, 중등영어1:290000, 중등영어2:350000, 고등영어:350000, 초등영어4:290000",Y,N,경기도 고양시 일산서구 대산로 125,", 204호 (주엽동, 하나프라자)",10388,031-922-5252,20240303
J10,경기도교육청,고양시,교습소,3000011526,J수능영어교습소,20110617,20110617,개원,        ,99991231,12,4,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:250000, 증등수학:300000, 고등수학:360000",Y,N,경기도 고양시 일산서구 일산로 536, 부흥프라자 303호 (일산동),411822,031-916-0320,20250720
J10,경기도교육청,고양시,교습소,3000071938,OK사고력수학교습소,20240913,20240913,개원,        ,        ,0,4,입시.검정 및 보습,,,, ,Y, ,경기도 고양시 일산서구 강선로 74,205호(주엽동),10361,,20240929
J10,경기도교육청,고양시,교습소,3000014598,SJ수훈수학교습소,20120321,20120321,개원,        ,99991231,12,9,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:200000, 중등수학:260000",Y,N,경기도 고양시 덕양구 화신로 73,", 샘터마을2단지 비상가207호(행신동) ",412835,031-8076-8086,20231018
J10,경기도교육청,고양시,교습소,3000018867,SNU수학교습소,20130704,20130704,개원,        ,99991231,24,6,입시.검정 및 보습,보통교과,중등수학c,보습,"중등수학c:170000, 고등수학a:450000, 고등수학b:360000, 초등수학a:210000, 초등수학b:190000, 초등수학c:240000, 초등수학d:140000, 중등수학a:330000, 중등수학b:280000",Y,N,경기도 고양시 일산동구 일산로 232,", 4층 일부(마두동) ",410810,,20251130
J10,경기도교육청,고양시,교습소,75973,SNU입시바이올린교습소,19940317,19940317,개원,        ,99991231,40,9,예능(대),,바이올린A,,"바이올린A:150000, 바이올린B:280000",Y,N,경기도 고양시 일산동구 일산로 153,", 백송마을 상가동 202호 (백석동)",410360,031-904-5226,20250413
J10,경기도교육청,고양시,교습소,3000035400,SS수학교습소,20171226,20171226,개원,        ,99991231,10,5,입시.검정 및 보습,보통교과,중등수학,보습,"중등수학:350000, 고등수학:400000",Y,N,경기도 고양시 일산동구 일산로 207,", 204호 (마두동,신현대쇼핑타운)",10416,,20251123
J10,경기도교육청,고양시,교습소,3000053543,YBM램클래스영어교습소,20221222,20221222,개원,        ,99991231,28,9,입시.검정 및 보습,보통교과,초등영어기초,보습,"초등영어기초:220000, 초등영어중급:240000, 초등영어고급:260000, 중등영어:280000, 고등영어:320000, 초등파닉스반:220000",Y,N,경기도 고양시 덕양구 토당로 99,"206호, 207호 (토당동)",10509,,20250330
J10,경기도교육청,고양시,교습소,37569,YBM잉글루후곡영어교습소,20090720,20090720,개원,20160523,20160529,72,6,입시.검정 및 보습,보통교과,초등영어,보습,"초등영어:200000, 중등영어:250000",N,N,경기도 고양시 일산서구 일산로 570,", 한성빌딩 201호(일산동) ",411827,031-916-0778,20250831
J10,경기도교육청,고양시,교습소,3000073079,YJ(와이제이)유진영어교습소,20250107,20250107,개원,        ,        ,0,7,입시.검정 및 보습,보통교과,초등영어A,보습,"초등영어A:250000, 중등영어A:300000, 고등영어A:310000",Y, ,경기도 고양시 덕양구 향기로 101,", 605호(향동동, 더케이DMC)",10546,010-2223-9395,20250112
J10,경기도교육청,고양시,교습소,3000027449,e해법셀파수학교실에이메쓰수학교습소,20151224,20151224,개원,        ,99991231,51,8,입시.검정 및 보습,보통교과,중3특별반,보습,"중3특별반:330000, 초등수학:165000, 중등수학 주5일반:200000, 중등수학 주3일반:200000, 초등수학(저):165000, 초등수학(고):180000, 중등수학1-3학년:240000",Y,N,경기도 고양시 덕양구 화신로 101,", 햇빛마을23단지상가 204호 (행신동)",10494,null,20240324
J10,경기도교육청,고양시,교습소,3000042451,e해법창릉수학교습소,20191122,20191122,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 고양시 덕양구 덕수천2로 150,", 250 (동산동, e편한세상 시티 삼송2차 상가동)",10595,,20231018
J10,경기도교육청,고양시,교습소,3000075975,가람피아노음악교습소,20250919,20250919,개원,        ,        ,0,8,예능(대),예능(중),바이엘(주1회),음악,"바이엘(주1회):90000, 바이엘(주2회):150000, 바이엘(주3회):170000, 체르니100(주1회):100000, 체르니100(주2회):160000, 체르니100(주3회):180000, 체르니30(주1회):110000, 체르니30(주2회):170000, 체르니30(주3회):190000, 체르니40(주1회):120000, 체르니40(주2회):180000, 체르니40(주3회):200000",Y, ,경기도 고양시 일산동구 위시티2로 43-27,"1층 일부(103호, 식사동)",10323,010-7414-4330,20251012
J10,경기도교육청,고양시,교습소,29898,가온음악교습소,20080219,20080219,개원,        ,99991231,40,3,예능(대),예능(중),피아노초급준비반,음악,"피아노초급준비반:130000, 피아노초급:140000, 피아노중급:150000, 피아노고급:160000, 개인레슨성인반:250000, 입시반:720000",Y,N,경기도 고양시 일산동구 경의로 329,"204호 일부(마두동, 백마마을 상가동)",10417,031-902-8386,20241215
J10,경기도교육청,고양시,교습소,3000045019,가온해국어교습소,20200908,20200908,개원,        ,99991231,96,8,입시.검정 및 보습,보통교과,중학특강반(중1),보습,"중학특강반(중1):243000, 중학특강반(중2):243000, 중학특강반(중3):365000, 중3(예비고등반):548000, 고등방학특강반:501000, 고1, 고2반, 고3:250000, 고3:564000, 고3:188000, 고3반:376000, 고3반:125000, 고1반, 고2반:125000, 고3:501000",Y,N,경기도 고양시 덕양구 통일로 345,", 401호 일부 (신원동, 유창 프라자)",10568,,20231018
J10,경기도교육청,고양시,교습소,3000043010,가치수학교습소,20191212,20191212,개원,        ,99991231,42,6,입시.검정 및 보습,보통교과,초등수학A,보습,"초등수학A:220000, 초등수학B:300000, 중등수학A:350000, 중등수학B:450000, 고등수학A:450000, 고등수학B:550000",Y,N,경기도 고양시 일산서구 대산로 116,", 404호 일부 (주엽동, 유화프라자)",10375,null,20251109
J10,경기도교육청,고양시,교습소,3000048196,강구현아카데미드럼교습소,20210917,20210917,개원,        ,99991231,4,3,예능(대),예능(중),성인반,음악,"성인반:180000, 입시반:310000, 입시종합:520000, 학생반:180000",Y,N,경기도 고양시 일산동구 강송로 119,", 503호 (백석동, 용신코아)",10420,,20231018
J10,경기도교육청,고양시,교습소,3000034235,강마두수학교습소,20170914,20170914,개원,        ,99991231,15,5,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 고양시 일산동구 산두로229번길 33,", 1층일부 (정발산동)",10357,031-919-0885,20231018
J10,경기도교육청,고양시,교습소,43190,강선해법영어교습소,20101119,20101119,개원,        ,99991231,16,9,입시.검정 및 보습,보통교과,초등영어,보습,"초등영어:200000, 중등영어:280000, 중등심화영어:300000",Y,N,경기도 고양시 일산서구 강선로 67 ,"206호 (주엽동, 강선마을7단지)",411848,031-924-0575,20231018
J10,경기도교육청,고양시,교습소,29376,강수학교습소,20071009,20071009,개원,        ,99991231,22,9,입시.검정 및 보습,보통교과,수학 중등반,보습,"수학 중등반:300000, 수학 고등반:350000",Y,N,경기도 고양시 일산서구 일산로 517, 뉴일산코아 405 (일산동),411822,031-815-6474,20231018
J10,경기도교육청,고양시,교습소,3000034830,강촌메이저영어교습소,20171113,20171113,개원,        ,99991231,36,9,입시.검정 및 보습,보통교과,초등영어기초,보습, ,Y,N,경기도 고양시 일산동구 일산로 204,", 402호 (마두동,동신상가)",10417,031-907-1954,20231018
J10,경기도교육청,고양시,교습소,3000039190,강촌수학교습소,20190104,20190104,개원,        ,99991231,9,5,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:200000, 중등수학:240000",Y,N,경기도 고양시 일산동구 강송로 170,", 502호 일부 (마두동, 현대프라자)",10416,,20231018
J10,경기도교육청,고양시,교습소,3000035700,강한영어교습소,20180126,20180126,개원,        ,99991231,6,3,입시.검정 및 보습,보통교과,중등영어,보통교과,"중등영어:320000, 고등영어:350000",Y,N,경기도 고양시 일산동구 일산로 235,", 2층일부 (마두동,백마제일프라자)",10416,,20251026
J10,경기도교육청,고양시,교습소,3000057888,개구리기타교습소,20230726,20230727,개원,        ,        ,0,2,예능(대),,,, ,Y, ,경기도 고양시 일산서구 현중로 29,상가동 113호(탄현동),10243,,20231018
J10,경기도교육청,고양시,교습소,3000030819,경쌤과학교습소,20161121,20161121,개원,20180917,20190111,30,5,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 고양시 덕양구 화신로 101,", 햇빛마을23단지상가 201호 (행신동)",10494,,20231018
J10,경기도교육청,고양시,교습소,3000048163,고대수학교습소,20210906,20210906,개원,        ,99991231,8,7,입시.검정 및 보습,보통교과,초등A,보습,"초등A:280000, 고등A:400000, 중등B:220000, 중등D:200000, 중등A:360000, 초등B:160000, 고등B:240000, 중등C:320000, 초등D:380000, 중등E:500000, 중등F:440000, 고등C:560000, 고등D:440000",Y,N,경기도 고양시 일산동구 월드고양로 21,", 347호 (장항동, 킨텍스원시티 3블럭)",10394,,20250316
J10,경기도교육청,고양시,교습소,3000020967,고마워피아노음악교습소,20140306,20140306,개원,        ,99991231,40,7,예능(대),예능(중),기초 주1,음악,"기초 주1:100000, 기초 주2:150000, 기초 주3:170000, 입시 A1:140000, 입시 A2:270000, 입시 B1:500000, 입시 B2:1000000, 재즈 주2:180000",Y,N,경기도 고양시 일산동구 호수로430번길 65-14,1층 일부(백석동),10424,031-905-8124,20240303
J10,경기도교육청,고양시,교습소,3000037879,고양국악교습소,20180821,20180821,개원,        ,99991231,36,9,예능(대),예능(중),,음악, ,Y,N,경기도 고양시 일산서구 대산로 145,", 문촌마을 상가동 305호 (주엽동)",10388,,20240303
J10,경기도교육청,고양시,교습소,3000054223,고양덕은링키영어교습소,20230214,20230214,개원,        ,99991231,30,6,입시.검정 및 보습,보통교과,초등기초a,보습,"초등기초a:90000, 초등기초b:165000, 초등기초c:170000, 초등기본a:175000, 초등기본b:180000, 초등기본c:185000, 초등기본d:195000, 초등중급a:210000, 초등중급b:220000, 초등중급c:230000, 초등심화a:240000, 초등심화b:250000, 초등A:150000, 초등B:155000, 초등C:160000, 초등D:185000, 초등E:195000",Y,N,경기도 고양시 덕양구 으뜸로 130,", 225호 (덕은동, 위프라임트윈타워)",10544,null,20250302
J10,경기도교육청,고양시,교습소,3000051968,고양동산하연과학교습소,20220801,20220801,개원,        ,99991231,56,8,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 고양시 덕양구 동산1로 50,", 104동 (동산동, 동산마을 화성파크드림 PATIO)",10598,null,20240609
J10,경기도교육청,고양시,교습소,3000051687,고양드럼음악교습소,20220708,20220708,개원,        ,99991231,3,8,예능(대),예능(중),,음악,"드럼(1:1수업):160000, 드럼(2:1수업):130000",Y,N,경기도 고양시 덕양구 호국로 859,", 209호 (성사동, 대림e편한세상아파트)",10294,null,20250831
J10,경기도교육청,고양시,교습소,3000049778,고양원당센터유니팝미술교습소,20220119,20220119,개원,        ,99991231,20,9,예능(대),예능(중),,미술, ,Y,N,경기도 고양시 덕양구 호국로 859,", 202호 (성사동, 대림e편한세상아파트)",10294,,20250427
J10,경기도교육청,고양시,교습소,3000025429,고운소리가야금교습소,20150602,20150602,개원,        ,99991231,14,7,예능(대),예능(중),이론,예능(중),"이론:160000, 산조:320000, 정악:320000, 25현:320000",Y,N,경기도 고양시 덕양구 소만로 47,", 소만마을상가 201호 (행신동)",412220,031-979-0542,20250831
J10,경기도교육청,고양시,교습소,3000041083,고은화실미술교습소,20190702,20190702,개원,        ,99991231,18,9,예능(대),예능(중),,미술, ,Y,N,경기도 고양시 덕양구 토당로 115,", 210호 (토당동, 금호프라자)",10506,,20231018
J10,경기도교육청,고양시,교습소,3000019212,고전리케이온독서논술교습소,20130808,20130808,개원,        ,99991231,40,6,입시.검정 및 보습,보통교과,초등독서토론논술,보습,"초등독서토론논술:180000, 중등독서토론논술:175000, 초등독서토론논술:140000, 중등독서토론논술:120000, 초등독서토론논술:100000, 중등독서토론논술:125000, 초등독서토론논술:100000, 중등독서토론논술:85000",N,N,경기도 고양시 일산서구 강선로 192,", 후곡마을 상가동208호(일산동) ",411827,,20231018
