kaptCode,kaptName,doroJuso,kaptAddr,경도,위도,비고
A44171821,권선성지,경기도 수원시 권선구 경수대로302번길 32,경기도 수원권선구 권선동 1188-1 권선성지,127.022076381,37.25274442,도로명(1)
A44171822,권선한양,경기도 수원시 권선구 경수대로302번길 22,경기도 수원권선구 권선동 1188 권선한양,127.021072989,37.25169989,도로명(1)
A44171927,권선대원신동아,경기도 수원시 권선구 권중로 136,경기도 수원권선구 권선동 1274 권선대원신동아,127.031082483,37.248574291,도로명(1)
A44172017,권선풍림신안,경기도 수원시 권선구 권중로 31,경기도 수원권선구 권선동 1235 권선풍림신안,127.03345375,37.254092602,도로명(1)
A44172115,권선신우,경기도 수원시 권선구 권중로 82,경기도 수원권선구 권선동 1263 권선신우,127.028787691,37.250401866,도로명(1)
A44172306,권선3지구현대,경기도 수원시 권선구 세권로316번길 49,경기도 수원권선구 권선동 1306 권선3지구현대,127.037142603,37.24900623,도로명(1)
A44172325,권선현대,경기도 수원시 권선구 매탄로 11,경기도 수원권선구 권선동 1240 권선현대,127.037732621,37.253126869,도로명(1)
A44173512,권선3주공1단지,경기도 수원시 권선구 덕영대로1323번길 25-8,경기도 수원권선구 권선동 1314 권선3주공1단지,127.035085575,37.247787567,도로명(1)
A44173619,매탄권선역 리버파크,경기도 수원시 권선구 세권로 334,경기도 수원권선구 권선동 1304 매탄권선역 리버파크,127.039316897,37.250643611,도로명(1)
A44173904,권선써미트빌,경기도 수원시 권선구 덕영대로1323번길 26-24,경기도 수원권선구 권선동 1323 권선써미트빌,127.037569689,37.246736939,도로명(1)
A44173909,권선3지구대림,경기도 수원시 권선구 덕영대로1323번길 26-31,경기도 수원권선구 권선동 1321 권선3지구대림,127.037906047,37.248254086,도로명(1)
A44173910,수원아이파크시티3단지,경기도 수원시 권선구 동수원로145번길 73,경기도 수원권선구 권선동 1359 수원아이파크시티3단지,127.026648461,37.243647925,도로명(1)
A44173911,수원아이파크시티1단지,경기도 수원시 권선구 동수원로145번길 74,경기도 수원권선구 권선동 1360 수원아이파크시티1단지,127.026021397,37.244701699,도로명(1)
A44173912,수원아이파크시티2단지,경기도 수원시 권선구 동수원로145번길 24,경기도 수원권선구 권선동 1361 수원아이파크시티2단지,127.028144482,37.244137796,도로명(1)
A44173913,권선자이e편한세상,경기도 수원시 권선구 권광로 55,경기도 수원권선구 권선동 1330 권선자이e편한세상,127.026134252,37.254841728,도로명(1)
A44173914,수원아이파크시티4단지,경기도 수원시 권선구 동수원로145번길 23,경기도 수원권선구 권선동 1357 수원아이파크시티4단지,127.027367787,37.241141671,도로명(1)
A44174003,권선신현대,경기도 수원시 권선구 권광로27번길 22,경기도 수원권선구 권선동 1187-1 권선신현대,127.026699441,37.250883296,도로명(1)
A44174010,권선대우,경기도 수원시 권선구 동탄원천로813번길 16,경기도 수원권선구 권선동 1305 권선대우,127.038025316,37.248739406,도로명(1)
A44174207,권선5단지상록아파트,경기도 수원시 권선구 세권로304번길 47,경기도 수원권선구 권선동 1298 권선5단지상록아파트,127.03649935,37.250402146,도로명(1)
A44174213,권선3단지상록,경기도 수원시 권선구 세권로316번길 15,경기도 수원권선구 권선동 1303 권선3단지상록,127.038372744,37.2510903,도로명(1)
A44174302,권선일신우남,경기도 수원시 권선구 덕영대로1323번길 26-7,경기도 수원권선구 권선동 1320 권선일신우남,127.036068985,37.247835557,도로명(1)
A44174308,권선3지구우남1차,경기도 수원시 권선구 덕영대로1323번길 25-33,경기도 수원권선구 권선동 1315 권선3지구우남1차,127.033573657,37.247848493,도로명(1)
A44182326,수원시청역SK뷰,경기도 수원시 권선구 권선로694번길 26,경기도 수원권선구 권선동 1035 수원시청역SK뷰,127.026527853,37.258055857,도로명(1)
A44182405,권선한효,경기도 수원시 권선구 세권로196번길 22,경기도 수원권선구 권선동 1063-1 권선한효,127.025199458,37.254715638,도로명(1)
A44183711,권선벽산,경기도 수원시 권선구 권중로 158,경기도 수원권선구 권선동 1270 권선벽산,127.033432889,37.251050724,도로명(1)
A44183728,권선유원보성,경기도 수원시 권선구 권중로 110,경기도 수원권선구 권선동 1265 권선유원보성,127.029153291,37.248833506,도로명(1)
A10022596,웅비아파트,경기도 수원시 권선구 입북로 65,경기도 수원권선구 입북동 150-1 웅비아파트,126.957948576,37.29726145,도로명(1)
A44147001,서수원자이,경기도 수원시 권선구 입북로 50,경기도 수원권선구 입북동 810 서수원자이,126.959301156,37.296218282,도로명(1)
A44147002,서수원레이크푸르지오2단지,경기도 수원시 권선구 입북로77번길 61,경기도 수원권선구 입북동 815 서수원레이크푸르지오2단지,126.952160874,37.298870842,도로명(1)
A44147003,서수원레이크푸르지오1단지,경기도 수원시 권선구 입북로77번길 62,경기도 수원권선구 입북동 814 서수원레이크푸르지오1단지,126.953561815,37.300522518,도로명(1)
A10023135,수원당수라포리엘아파트,경기도 수원시 권선구 당수로129번길 10,경기도 수원권선구 당수동  수원당수라포리엘아파트,126.942566961,37.286625994,도로명(1)
A10023200,서수원한라비발디3단지,경기도 수원시 권선구 당수로129번길 28,경기도 수원권선구 당수동 333 서수원한라비발디3단지,126.941796359,37.287682075,도로명(1)
A10023223,LH수원당수1단지아파트,경기도 수원시 권선구 당수로130번길 13,경기도 수원권선구 당수동 388-19 LH수원당수1단지아파트,126.943733554,37.286025063,도로명(1)
A44175105,당수삼정,경기도 수원시 권선구 당진로14번길 46,경기도 수원권선구 당수동 218-1 당수삼정,126.94385113,37.289139954,도로명(1)
A44175203,당수인정프린스,경기도 수원시 권선구 당진로15번길 53,경기도 수원권선구 당수동 287 당수인정프린스,126.937438624,37.291602634,도로명(1)
A44176102,한라비발디아파트1단지,경기도 수원시 권선구 당진로15번길 19-10,경기도 수원권선구 당수동 743 한라비발디아파트1단지,126.938907595,37.29087778,도로명(1)
A44176104,당수한라비발디2단지,경기도 수원시 권선구 당진로31번길 16,경기도 수원권선구 당수동 742 당수한라비발디2단지,126.94014837,37.292146797,도로명(1)
A44176201,서수원쌍용스윗닷홈,경기도 수원시 권선구 당진로31번길 51-18,경기도 수원권선구 당수동 744 서수원쌍용스윗닷홈,126.936885731,37.292749175,도로명(1)
A44213001,교동풍림아이원,경기도 수원시 팔달구 매산로104번길 10,경기도 수원팔달구 교동 185-7 교동풍림아이원,127.012561258,37.270158155,도로명(1)
A10023630,힐스테이트푸르지오수원아파트,경기도 수원시 팔달구 효원로93번길 33,경기도 수원팔달구 매교동 287-110 힐스테이트푸르지오수원아파트,127.012135908,37.266918618,도로명(1)
A10023717,매교역 푸르지오 SK VIEW 아파트,경기도 수원시 팔달구 인계로 20,경기도 수원팔달구 매교동 209-14 매교역 푸르지오 SK VIEW 아파트,127.019080485,37.267995185,도로명(1)
A10026819,건영캐스빌,경기도 수원시 팔달구 매산로130번길 15,경기도 수원팔달구 매교동 25-4 건영캐스빌,127.015434724,37.271319066,도로명(1)
A44222001,매교문화맨션,경기도 수원시 팔달구 정조로 659,경기도 수원팔달구 매교동 158-6 매교문화맨션,127.016315508,37.26742935,도로명(1)
A44278301,대한대우,경기도 수원시 팔달구 권선로 477,경기도 수원팔달구 매산로2가 90 대한대우,127.003353972,37.264571805,도로명(1)
A10022094,kcc파크타운,경기도 수원시 팔달구 매산로 75,경기도 수원팔달구 매산로3가 32-1 kcc파크타운,127.00917881,37.270091795,도로명(1)
A10023795,수원역 푸르지오 더 스마트,경기도 수원시 팔달구 고등로 13,경기도 수원팔달구 고등동 201-38 수원역 푸르지오 더 스마트,126.998357114,37.273513773,도로명(1)
A10024429,수원역푸르지오자이,경기도 수원시 팔달구 고등로 15,경기도 수원팔달구 고등동 1-1 수원역푸르지오자이,126.999414747,37.273373762,도로명(1)
A10024465,수원고등LH2단지,경기도 수원시 팔달구 고등로 8,경기도 수원팔달구 고등동 272-50 수원고등LH2단지,126.998264158,37.272256473,도로명(1)
A10024604,루체스타 도시형생활주택,경기도 수원시 팔달구 갓매산로76번길 10,경기도 수원팔달구 고등동 305-10 루체스타 도시형생활주택,127.002830233,37.270472655,도로명(1)
A10021568,화서맨션,경기도 수원시 팔달구 화양로 41,경기도 수원팔달구 화서동 212-6 화서맨션,126.99634676,37.281788124,도로명(1)
A10023758,현대노블리스빌라,,경기도 성남분당구 구미동 82 현대노블리스빌라,127.11920039293517,37.35007619913128,시군구분리(3)
A44215213,화서위브하늘채,경기도 수원시 팔달구 수성로244번길 25,경기도 수원팔달구 화서동 743 화서위브하늘채,127.00000946,37.287877469,도로명(1)
A44270401,화서벽산,경기도 수원시 팔달구 팔달로165번길 39,경기도 수원팔달구 화서동 11-41 화서벽산,127.003654577,37.28393486,도로명(1)
A44270402,화서역 블루밍푸른숲아파트,경기도 수원시 팔달구 화양로50번길 30,경기도 수원팔달구 화서동 250-4 화서역 블루밍푸른숲아파트,126.998215376,37.283206518,도로명(1)
A44271801,화서꽃뫼양지마을대우,경기도 수원시 팔달구 수성로101번길 20,경기도 수원팔달구 화서동 703 화서꽃뫼양지마을대우,126.985298086,37.286119132,도로명(1)
A44271805,화서꽃뫼버들마을금강kcc,경기도 수원시 팔달구 정자천로32번길 27,경기도 수원팔달구 화서동 709 화서꽃뫼버들마을금강kcc,126.981940516,37.288257439,도로명(1)
A44271806,신동아아파트,경기도 수원시 팔달구 화산로 24,경기도 수원팔달구 화서동 684-2 신동아아파트,126.986130757,37.286626525,도로명(1)
A44271810,꽃뫼버들마을 코오롱아파트,경기도 수원시 팔달구 일월로18번길 4-26,경기도 수원팔달구 화서동 730 꽃뫼버들마을 코오롱아파트,126.982404953,37.284512936,도로명(1)
A44271812,화서꽃뫼버들마을엘지,경기도 수원시 팔달구 정자천로32번길 20,경기도 수원팔달구 화서동 713 화서꽃뫼버들마을엘지,126.980657117,37.287952249,도로명(1)
A44271814,화서꽃뫼버들마을진흥,경기도 수원시 팔달구 화산로 57,경기도 수원팔달구 화서동 706 화서꽃뫼버들마을진흥,126.983612083,37.288871234,도로명(1)
A44271815,화서동문굿모닝힐,경기도 수원시 팔달구 화양로67번길 10,경기도 수원팔달구 화서동 761 화서동문굿모닝힐,126.994877703,37.284151227,도로명(1)
A44271816,화서한신더휴,경기도 수원시 팔달구 수성로258번길 52,경기도 수원팔달구 화서동 769 화서한신더휴,127.00226322,37.287759925,도로명(1)
A44278207,화서주공5단지,경기도 수원시 팔달구 덕영대로697번길 48,경기도 수원팔달구 화서동 650 화서주공5단지,126.992897383,37.284686676,도로명(1)
A44278211,화서3단지주공아파트,경기도 수원시 팔달구 덕영대로697번길 47,경기도 수원팔달구 화서동 646 화서3단지주공아파트,126.992154963,37.286303108,도로명(1)
A44278215,화서주공4단지,경기도 수원시 팔달구 덕영대로697번길 48,경기도 수원팔달구 화서동 650 화서주공4단지,126.992897383,37.284686676,도로명(1)
A44285708,화서성원상떼빌,경기도 수원시 팔달구 장안로5번길 45,경기도 수원팔달구 화서동 11-11 화서성원상떼빌,127.004640381,37.285348674,도로명(1)
A44286501,화서영광아파트,경기도 수원시 팔달구 덕영대로757번길 10,경기도 수원팔달구 화서동 220-4 화서영광아파트,126.993630963,37.279054325,도로명(1)
A44287003,화서꽃뫼양지마을현대,경기도 수원시 팔달구 화산로17번길 6,경기도 수원팔달구 화서동 700 화서꽃뫼양지마을현대,126.98509669,37.287582051,도로명(1)
